"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2015-03","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","96","","","","0"
"2015-04","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","110","","","","0"
"2015-05","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","97","","","","0"
"2015-06","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","111","","","","0"
"2015-07","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","116","","","","0"
"2015-08","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","107","","","","0"
"2015-09","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","105","","","","0"
"2015-10","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","116","","","","0"
"2015-11","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","122","","","","0"
"2015-12","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","108","","","","0"
"2016-01","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","131","","","","0"
"2016-02","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","129","","","","0"
"2016-03","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","106","","","","0"
"2016-04","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","106","","","","0"
"2016-05","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","120","","","","0"
"2016-06","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","91","","","","0"
"2016-07","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","110","","","","0"
"2016-08","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","113","","","","0"
"2016-09","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","106","","","","0"
"2016-10","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","114","","","","0"
"2016-11","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","107","","","","0"
"2016-12","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","109","","","","0"
"2017-01","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","95","","","","0"
"2017-02","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","105","","","","0"
"2017-03","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","100","","","","0"
"2017-04","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","106","","","","0"
"2017-05","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","76","","","","0"
"2017-06","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","97","","","","0"
"2017-07","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","104","","","","0"
"2017-08","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","109","","","","0"
"2017-09","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","120","","","","0"
"2017-10","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","108","","","","0"
"2017-11","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","77","","","","0"
"2017-12","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","115","","","","0"
"2018-01","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","112","","","","0"
"2018-02","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","106","","","","0"
"2018-03","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","119","","","","0"
"2018-04","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","101","","","","0"
"2018-05","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","102","","","","0"
"2018-06","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","110","","","","0"
"2018-07","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","103","","","","0"
"2018-08","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","112","","","","0"
"2018-09","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","107","","","","0"
"2018-10","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","102","","","","0"
"2018-11","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","141","","","","0"
"2018-12","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","117","","","","0"
"2019-01","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","106","","","","0"
"2019-02","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","102","","","","0"
"2019-03","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","73","","","","0"
"2019-04","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","86","","","","0"
"2019-05","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","85","","","","0"
"2019-06","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","96","","","","0"
"2019-07","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","96","","","","0"
"2019-08","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","95","","","","0"
"2019-09","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","104","","","","0"
"2019-10","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","102","","","","0"
"2019-11","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","90","","","","0"
"2019-12","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","88","","","","0"
"2020-01","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","100","","","","0"
"2020-02","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","113","","","","0"
"2020-03","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","149","","","","0"
"2020-04","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","188","","","","0"
"2020-05","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","153","","","","0"
"2020-06","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","129","","","","0"
"2020-07","Saguenay, Quebec ","2016S0503408","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203705071","13.1.4","89","","","","0"
"2015-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4329","","","","0"
"2015-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4333","","","","0"
"2015-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4341","","","","0"
"2015-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4340","","","","0"
"2015-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4384","","","","0"
"2015-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4315","","","","0"
"2015-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4369","","","","0"
"2015-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4382","","","","0"
"2015-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4351","","","","0"
"2015-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4352","","","","0"
"2015-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4348","","","","0"
"2015-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4348","","","","0"
"2016-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4347","","","","0"
"2016-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4362","","","","0"
"2016-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4362","","","","0"
"2016-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4356","","","","0"
"2016-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4386","","","","0"
"2016-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4355","","","","0"
"2016-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4343","","","","0"
"2016-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4345","","","","0"
"2016-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4360","","","","0"
"2016-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4349","","","","0"
"2016-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4341","","","","0"
"2016-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4366","","","","0"
"2017-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4328","","","","0"
"2017-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4325","","","","0"
"2017-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4314","","","","0"
"2017-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4329","","","","0"
"2017-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4346","","","","0"
"2017-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4351","","","","0"
"2017-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4343","","","","0"
"2017-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4348","","","","0"
"2017-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4336","","","","0"
"2017-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4342","","","","0"
"2017-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4368","","","","0"
"2017-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4355","","","","0"
"2018-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4376","","","","0"
"2018-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4380","","","","0"
"2018-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4389","","","","0"
"2018-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4395","","","","0"
"2018-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4379","","","","0"
"2018-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4384","","","","0"
"2018-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4398","","","","0"
"2018-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4406","","","","0"
"2018-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4416","","","","0"
"2018-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4422","","","","0"
"2018-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4422","","","","0"
"2018-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4425","","","","0"
"2019-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4445","","","","0"
"2019-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4413","","","","0"
"2019-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4457","","","","0"
"2019-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4436","","","","0"
"2019-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4452","","","","0"
"2019-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4458","","","","0"
"2019-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4442","","","","0"
"2019-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4448","","","","0"
"2019-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4449","","","","0"
"2019-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4450","","","","0"
"2019-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4448","","","","0"
"2019-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4458","","","","0"
"2020-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4440","","","","0"
"2020-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4455","","","","0"
"2020-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4389","","","","0"
"2020-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4167","","","","0"
"2020-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4122","","","","0"
"2020-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4117","","","","0"
"2020-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203705144","14.1.1","4204","","","","0"
"2015-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","144","","","","0"
"2015-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","145","","","","0"
"2015-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","105","","","","0"
"2015-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","155","","","","0"
"2015-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","171","","","","0"
"2015-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","104","","","","0"
"2015-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","192","","","","0"
"2015-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","140","","","","0"
"2015-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","108","","","","0"
"2015-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","156","","","","0"
"2015-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","159","","","","0"
"2015-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","110","","","","0"
"2016-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","161","","","","0"
"2016-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","161","","","","0"
"2016-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","139","","","","0"
"2016-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","139","","","","0"
"2016-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","157","","","","0"
"2016-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","95","","","","0"
"2016-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","157","","","","0"
"2016-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","155","","","","0"
"2016-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","141","","","","0"
"2016-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","150","","","","0"
"2016-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","162","","","","0"
"2016-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","145","","","","0"
"2017-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","121","","","","0"
"2017-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","144","","","","0"
"2017-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","140","","","","0"
"2017-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","159","","","","0"
"2017-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","138","","","","0"
"2017-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","141","","","","0"
"2017-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","147","","","","0"
"2017-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","138","","","","0"
"2017-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","140","","","","0"
"2017-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","135","","","","0"
"2017-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","134","","","","0"
"2017-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","144","","","","0"
"2018-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","152","","","","0"
"2018-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","135","","","","0"
"2018-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","167","","","","0"
"2018-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","156","","","","0"
"2018-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","142","","","","0"
"2018-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","154","","","","0"
"2018-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","138","","","","0"
"2018-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","157","","","","0"
"2018-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","152","","","","0"
"2018-10","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","143","","","","0"
"2018-11","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","232","E","","","0"
"2018-12","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","143","","","","0"
"2019-01","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","156","","","","0"
"2019-02","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","115","","","","0"
"2019-03","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","169","","","","0"
"2019-04","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","144","","","","0"
"2019-05","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","156","","","","0"
"2019-06","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","141","","","","0"
"2019-07","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","138","","","","0"
"2019-08","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","136","","","","0"
"2019-09","Sherbrooke, Quebec ","2016S0503433","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203705145","14.1.2","143","","","","0"
