"REF_DATE","GEO","DGUID","Industry","Business dynamics measure","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-06","Prince Edward Island ","2016A000211","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704387","4.1.4","195","","","","0"
"2020-07","Prince Edward Island ","2016A000211","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704387","4.1.4","169","","","","0"
"2020-08","Prince Edward Island ","2016A000211","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704387","4.1.4","172","","","","0"
"2020-09","Prince Edward Island ","2016A000211","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704387","4.1.4","172","","","","0"
"2020-10","Prince Edward Island ","2016A000211","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704387","4.1.4","167","","","","0"
"2020-11","Prince Edward Island ","2016A000211","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704387","4.1.4","179","","","","0"
"2020-12","Prince Edward Island ","2016A000211","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704387","4.1.4","188","","","","0"
"2015-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19673","","","","0"
"2015-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19769","","","","0"
"2015-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19663","","","","0"
"2015-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19610","","","","0"
"2015-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19691","","","","0"
"2015-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19677","","","","0"
"2015-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19755","","","","0"
"2015-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19761","","","","0"
"2015-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19752","","","","0"
"2015-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19803","","","","0"
"2015-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19834","","","","0"
"2015-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19776","","","","0"
"2016-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19861","","","","0"
"2016-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19790","","","","0"
"2016-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19835","","","","0"
"2016-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19976","","","","0"
"2016-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19859","","","","0"
"2016-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19756","","","","0"
"2016-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19775","","","","0"
"2016-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19789","","","","0"
"2016-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19808","","","","0"
"2016-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19773","","","","0"
"2016-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19791","","","","0"
"2016-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19840","","","","0"
"2017-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19813","","","","0"
"2017-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19947","","","","0"
"2017-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19823","","","","0"
"2017-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19830","","","","0"
"2017-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19841","","","","0"
"2017-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19877","","","","0"
"2017-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19739","","","","0"
"2017-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19865","","","","0"
"2017-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19939","","","","0"
"2017-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19838","","","","0"
"2017-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19778","","","","0"
"2017-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19803","","","","0"
"2018-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19810","","","","0"
"2018-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19817","","","","0"
"2018-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19859","","","","0"
"2018-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19884","","","","0"
"2018-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19846","","","","0"
"2018-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19937","","","","0"
"2018-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19934","","","","0"
"2018-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19927","","","","0"
"2018-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19967","","","","0"
"2018-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19987","","","","0"
"2018-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20045","","","","0"
"2018-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20009","","","","0"
"2019-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19989","","","","0"
"2019-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20029","","","","0"
"2019-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20058","","","","0"
"2019-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20043","","","","0"
"2019-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20059","","","","0"
"2019-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20070","","","","0"
"2019-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20128","","","","0"
"2019-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20160","","","","0"
"2019-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20149","","","","0"
"2019-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20150","","","","0"
"2019-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20172","","","","0"
"2019-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20115","","","","0"
"2020-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20100","","","","0"
"2020-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","20083","","","","0"
"2020-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19740","E","","","0"
"2020-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","18164","E","","","0"
"2020-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","17415","E","","","0"
"2020-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","18060","","","","0"
"2020-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","18536","","","","0"
"2020-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","18829","","","","0"
"2020-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19101","","","","0"
"2020-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19311","","","","0"
"2020-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19413","","","","0"
"2020-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Active businesses","Number","223","units","0","v1203704460","5.1.1","19615","","","","0"
"2015-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","883","","","","0"
"2015-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","859","","","","0"
"2015-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","793","","","","0"
"2015-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","803","","","","0"
"2015-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","983","","","","0"
"2015-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","792","","","","0"
"2015-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","870","","","","0"
"2015-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","810","","","","0"
"2015-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","818","","","","0"
"2015-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","880","","","","0"
"2015-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","850","","","","0"
"2015-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","798","","","","0"
"2016-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","854","","","","0"
"2016-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","836","","","","0"
"2016-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","831","","","","0"
"2016-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","978","","","","0"
"2016-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","820","","","","0"
"2016-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","691","","","","0"
"2016-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","850","","","","0"
"2016-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","841","","","","0"
"2016-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","827","","","","0"
"2016-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","860","","","","0"
"2016-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","946","","","","0"
"2016-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","904","","","","0"
"2017-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","831","","","","0"
"2017-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","871","","","","0"
"2017-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","847","","","","0"
"2017-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","879","","","","0"
"2017-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","869","","","","0"
"2017-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","870","","","","0"
"2017-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","698","","","","0"
"2017-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","882","","","","0"
"2017-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","933","","","","0"
"2017-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","781","","","","0"
"2017-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","726","","","","0"
"2017-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","860","","","","0"
"2018-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","887","","","","0"
"2018-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","854","","","","0"
"2018-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","946","","","","0"
"2018-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","869","","","","0"
"2018-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","855","","","","0"
"2018-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","899","","","","0"
"2018-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","810","","","","0"
"2018-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","897","","","","0"
"2018-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","947","","","","0"
"2018-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","918","","","","0"
"2018-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","1187","E","","","0"
"2018-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","851","","","","0"
"2019-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","794","","","","0"
"2019-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","915","","","","0"
"2019-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","900","","","","0"
"2019-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","865","","","","0"
"2019-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","912","","","","0"
"2019-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","872","","","","0"
"2019-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","876","","","","0"
"2019-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","851","","","","0"
"2019-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","897","","","","0"
"2019-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","883","","","","0"
"2019-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","869","","","","0"
"2019-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","872","","","","0"
"2020-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","877","","","","0"
"2020-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","824","","","","0"
"2020-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","826","","","","0"
"2020-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","620","E","","","0"
"2020-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","867","","","","0"
"2020-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","1364","E","","","0"
"2020-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","1243","","","","0"
"2020-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","1067","","","","0"
"2020-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","977","","","","0"
"2020-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","982","","","","0"
"2020-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","963","","","","0"
"2020-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Opening businesses","Number","223","units","0","v1203704461","5.1.2","956","","","","0"
"2015-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","872","","","","0"
"2015-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","874","","","","0"
"2015-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","821","","","","0"
"2015-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","846","","","","0"
"2015-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","824","","","","0"
"2015-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","863","","","","0"
"2015-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","826","","","","0"
"2015-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","815","","","","0"
"2015-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","824","","","","0"
"2015-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","803","","","","0"
"2015-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","822","","","","0"
"2015-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","848","","","","0"
"2016-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","798","","","","0"
"2016-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","1019","","","","0"
"2016-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","725","","","","0"
"2016-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","824","","","","0"
"2016-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","840","","","","0"
"2016-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","786","","","","0"
"2016-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","880","","","","0"
"2016-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","853","","","","0"
"2016-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","818","","","","0"
"2016-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","873","","","","0"
"2016-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","893","","","","0"
"2016-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","855","","","","0"
"2017-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","866","","","","0"
"2017-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","813","","","","0"
"2017-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","904","","","","0"
"2017-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","871","","","","0"
"2017-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","756","","","","0"
"2017-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","880","","","","0"
"2017-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","860","","","","0"
"2017-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","754","","","","0"
"2017-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","863","","","","0"
"2017-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","873","","","","0"
"2017-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","790","","","","0"
"2017-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","841","","","","0"
"2018-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","885","","","","0"
"2018-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","898","","","","0"
"2018-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","859","","","","0"
"2018-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","848","","","","0"
"2018-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","861","","","","0"
"2018-06","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","858","","","","0"
"2018-07","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","854","","","","0"
"2018-08","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","949","","","","0"
"2018-09","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","928","","","","0"
"2018-10","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","884","","","","0"
"2018-11","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","975","","","","0"
"2018-12","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","896","","","","0"
"2019-01","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","888","","","","0"
"2019-02","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","915","","","","0"
"2019-03","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","856","","","","0"
"2019-04","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","921","","","","0"
"2019-05","Nova Scotia ","2016A000212","Business sector industries [T004]","Closing businesses","Number","223","units","0","v1203704463","5.1.4","915","","","","0"
